"TIME","GEO","UNIT","TENURE","C_BIRTH","SEX","AGE","Value","Flag and Footnotes"
"2019","Slovakia","Percentage","Tenant","Foreign country","Males","18 years or over","16.2",""
"2019","Slovakia","Percentage","Tenant","Foreign country","Females","18 years or over","11.6",""
"2019","Slovakia","Percentage","Tenant","Reporting country","Males","18 years or over","8.4",""
"2019","Slovakia","Percentage","Tenant","Reporting country","Females","18 years or over","8.3",""
"2019","Finland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","45.9",""
"2019","Finland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","54.6",""
"2019","Finland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","48.2",""
"2019","Finland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","56.0",""
"2019","Finland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Finland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Finland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","30.9",""
"2019","Finland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","41.0",""
"2019","Finland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","28.9",""
"2019","Finland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","40.0",""
"2019","Finland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Finland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Finland","Percentage","Owner","Foreign country","Males","18 years or over","36.5",""
"2019","Finland","Percentage","Owner","Foreign country","Females","18 years or over","45.5",""
"2019","Finland","Percentage","Owner","Reporting country","Males","18 years or over","72.6",""
"2019","Finland","Percentage","Owner","Reporting country","Females","18 years or over","70.5",""
"2019","Finland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","54.1",""
"2019","Finland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","45.4",""
"2019","Finland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","51.8",""
"2019","Finland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","44.0",""
"2019","Finland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Finland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Finland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","69.1",""
"2019","Finland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","59.0",""
"2019","Finland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","71.1",""
"2019","Finland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","60.0",""
"2019","Finland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Finland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Finland","Percentage","Tenant","Foreign country","Males","18 years or over","63.5",""
"2019","Finland","Percentage","Tenant","Foreign country","Females","18 years or over","54.5",""
"2019","Finland","Percentage","Tenant","Reporting country","Males","18 years or over","27.4",""
"2019","Finland","Percentage","Tenant","Reporting country","Females","18 years or over","29.5",""
"2019","Sweden","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","61.2",""
"2019","Sweden","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","59.8",""
"2019","Sweden","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","62.8",""
"2019","Sweden","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","59.2",""
"2019","Sweden","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Sweden","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Sweden","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","31.5",""
"2019","Sweden","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","32.3",""
"2019","Sweden","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","29.8",""
"2019","Sweden","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","32.2",""
"2019","Sweden","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Sweden","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Sweden","Percentage","Owner","Foreign country","Males","18 years or over","38.2",""
"2019","Sweden","Percentage","Owner","Foreign country","Females","18 years or over","40.1",""
"2019","Sweden","Percentage","Owner","Reporting country","Males","18 years or over","71.3",""
"2019","Sweden","Percentage","Owner","Reporting country","Females","18 years or over","69.2",""
"2019","Sweden","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","38.8",""
"2019","Sweden","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","40.2",""
"2019","Sweden","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","37.2",""
"2019","Sweden","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","40.8",""
"2019","Sweden","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Sweden","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Sweden","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","68.5",""
"2019","Sweden","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","67.7",""
"2019","Sweden","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","70.2",""
"2019","Sweden","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","67.8",""
"2019","Sweden","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Sweden","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Sweden","Percentage","Tenant","Foreign country","Males","18 years or over","61.8",""
"2019","Sweden","Percentage","Tenant","Foreign country","Females","18 years or over","59.9",""
"2019","Sweden","Percentage","Tenant","Reporting country","Males","18 years or over","28.7",""
"2019","Sweden","Percentage","Tenant","Reporting country","Females","18 years or over","30.8",""
"2019","United Kingdom","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Foreign country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Foreign country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Foreign country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Foreign country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Foreign country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Foreign country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Foreign country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Foreign country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Reporting country","Females","18 years or over",":",""
"2019","Norway","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","44.6",""
"2019","Norway","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","65.3",""
"2019","Norway","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","45.9",""
"2019","Norway","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","66.1",""
"2019","Norway","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Norway","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Norway","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","46.2",""
"2019","Norway","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","58.4",""
"2019","Norway","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","45.2",""
"2019","Norway","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","57.8",""
"2019","Norway","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Norway","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Norway","Percentage","Owner","Foreign country","Males","18 years or over","45.5",""
"2019","Norway","Percentage","Owner","Foreign country","Females","18 years or over","60.7",""
"2019","Norway","Percentage","Owner","Reporting country","Males","18 years or over","83.2",""
"2019","Norway","Percentage","Owner","Reporting country","Females","18 years or over","84.1",""
"2019","Norway","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","55.4",""
"2019","Norway","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","34.7",""
"2019","Norway","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","54.1",""
"2019","Norway","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","33.9",""
"2019","Norway","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Norway","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Norway","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","53.8",""
"2019","Norway","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","41.6",""
"2019","Norway","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","54.8",""
"2019","Norway","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","42.2",""
"2019","Norway","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Norway","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Norway","Percentage","Tenant","Foreign country","Males","18 years or over","54.5",""
"2019","Norway","Percentage","Tenant","Foreign country","Females","18 years or over","39.3",""
"2019","Norway","Percentage","Tenant","Reporting country","Males","18 years or over","16.8",""
"2019","Norway","Percentage","Tenant","Reporting country","Females","18 years or over","15.9",""
"2019","Switzerland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","29.7",""
"2019","Switzerland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","31.5",""
"2019","Switzerland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","30.3",""
"2019","Switzerland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","31.7",""
"2019","Switzerland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Switzerland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Switzerland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","24.0",""
"2019","Switzerland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","26.5",""
"2019","Switzerland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","22.7",""
"2019","Switzerland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","26.1",""
"2019","Switzerland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Switzerland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Switzerland","Percentage","Owner","Foreign country","Males","18 years or over","27.5",""
"2019","Switzerland","Percentage","Owner","Foreign country","Females","18 years or over","29.2",""
"2019","Switzerland","Percentage","Owner","Reporting country","Males","18 years or over","49.9",""
"2019","Switzerland","Percentage","Owner","Reporting country","Females","18 years or over","48.1",""
"2019","Switzerland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","70.3",""
"2019","Switzerland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","68.5",""
"2019","Switzerland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","69.7",""
"2019","Switzerland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","68.3",""
"2019","Switzerland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Switzerland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Switzerland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","76.0",""
"2019","Switzerland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","73.5",""
"2019","Switzerland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","77.3",""
"2019","Switzerland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","73.9",""
"2019","Switzerland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Switzerland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Switzerland","Percentage","Tenant","Foreign country","Males","18 years or over","72.5",""
"2019","Switzerland","Percentage","Tenant","Foreign country","Females","18 years or over","70.8",""
"2019","Switzerland","Percentage","Tenant","Reporting country","Males","18 years or over","50.1",""
"2019","Switzerland","Percentage","Tenant","Reporting country","Females","18 years or over","51.9",""
"2019","Montenegro","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","91.8",""
"2019","Montenegro","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","90.7",""
"2019","Montenegro","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","92.0",""
"2019","Montenegro","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","90.9",""
"2019","Montenegro","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Montenegro","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Montenegro","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","79.8",""
"2019","Montenegro","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","84.0",""
"2019","Montenegro","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","79.7",""
"2019","Montenegro","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","83.9",""
"2019","Montenegro","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Montenegro","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Montenegro","Percentage","Owner","Foreign country","Males","18 years or over","81.8",""
"2019","Montenegro","Percentage","Owner","Foreign country","Females","18 years or over","85.0",""
"2019","Montenegro","Percentage","Owner","Reporting country","Males","18 years or over","93.3",""
"2019","Montenegro","Percentage","Owner","Reporting country","Females","18 years or over","92.8",""
"2019","Montenegro","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","8.2",""
"2019","Montenegro","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","9.3",""
"2019","Montenegro","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","8.0",""
"2019","Montenegro","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","9.1",""
"2019","Montenegro","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Montenegro","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Montenegro","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","20.2",""
"2019","Montenegro","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","16.0",""
"2019","Montenegro","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","20.3",""
"2019","Montenegro","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","16.1",""
"2019","Montenegro","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Montenegro","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Montenegro","Percentage","Tenant","Foreign country","Males","18 years or over","18.2",""
"2019","Montenegro","Percentage","Tenant","Foreign country","Females","18 years or over","15.0",""
"2019","Montenegro","Percentage","Tenant","Reporting country","Males","18 years or over","6.7",""
"2019","Montenegro","Percentage","Tenant","Reporting country","Females","18 years or over","7.2",""
"2019","North Macedonia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","72.1","u"
"2019","North Macedonia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","85.2","u"
"2019","North Macedonia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","72.1","u"
"2019","North Macedonia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","85.2","u"
"2019","North Macedonia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","North Macedonia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","North Macedonia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","89.4",""
"2019","North Macedonia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","89.8",""
"2019","North Macedonia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","89.4",""
"2019","North Macedonia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","89.8",""
"2019","North Macedonia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","North Macedonia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","North Macedonia","Percentage","Owner","Foreign country","Males","18 years or over","85.7",""
"2019","North Macedonia","Percentage","Owner","Foreign country","Females","18 years or over","89.1",""
"2019","North Macedonia","Percentage","Owner","Reporting country","Males","18 years or over","87.9",""
"2019","North Macedonia","Percentage","Owner","Reporting country","Females","18 years or over","87.0",""
"2019","North Macedonia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","27.9","u"
"2019","North Macedonia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","14.8","u"
"2019","North Macedonia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","27.9","u"
"2019","North Macedonia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","14.8","u"
"2019","North Macedonia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","North Macedonia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","North Macedonia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","10.6",""
"2019","North Macedonia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","10.2",""
"2019","North Macedonia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","10.6",""
"2019","North Macedonia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","10.2",""
"2019","North Macedonia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","North Macedonia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","North Macedonia","Percentage","Tenant","Foreign country","Males","18 years or over","14.3",""
"2019","North Macedonia","Percentage","Tenant","Foreign country","Females","18 years or over","10.9",""
"2019","North Macedonia","Percentage","Tenant","Reporting country","Males","18 years or over","12.1",""
"2019","North Macedonia","Percentage","Tenant","Reporting country","Females","18 years or over","13.0",""
"2019","Serbia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","80.9",""
"2019","Serbia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","84.0",""
"2019","Serbia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","80.9",""
"2019","Serbia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","84.0",""
"2019","Serbia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Serbia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Serbia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","81.4",""
"2019","Serbia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","78.8",""
"2019","Serbia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","81.4",""
"2019","Serbia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","78.8",""
"2019","Serbia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Serbia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Serbia","Percentage","Owner","Foreign country","Males","18 years or over","81.2",""
"2019","Serbia","Percentage","Owner","Foreign country","Females","18 years or over","80.9",""
"2019","Serbia","Percentage","Owner","Reporting country","Males","18 years or over","86.5",""
"2019","Serbia","Percentage","Owner","Reporting country","Females","18 years or over","84.9",""
"2019","Serbia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","19.1",""
"2019","Serbia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","16.0",""
