"TIME","GEO","UNIT","TENURE","CITIZEN","SEX","AGE","Value","Flag and Footnotes"
"2019","Slovakia","Percentage","Tenant","Reporting country","Males","18 years or over","8.5",""
"2019","Slovakia","Percentage","Tenant","Reporting country","Females","18 years or over","8.3",""
"2019","Finland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","35.8",""
"2019","Finland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","37.4",""
"2019","Finland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","37.7",""
"2019","Finland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","38.1",""
"2019","Finland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Finland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Finland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","30.0",""
"2019","Finland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","34.5",""
"2019","Finland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","28.3",""
"2019","Finland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","33.9",""
"2019","Finland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Finland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Finland","Percentage","Owner","Foreign country","Males","18 years or over","32.4",""
"2019","Finland","Percentage","Owner","Foreign country","Females","18 years or over","35.7",""
"2019","Finland","Percentage","Owner","Reporting country","Males","18 years or over","71.8",""
"2019","Finland","Percentage","Owner","Reporting country","Females","18 years or over","70.0",""
"2019","Finland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","64.2",""
"2019","Finland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","62.6",""
"2019","Finland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","62.3",""
"2019","Finland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","61.9",""
"2019","Finland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Finland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Finland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","70.0",""
"2019","Finland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","65.5",""
"2019","Finland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","71.7",""
"2019","Finland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","66.1",""
"2019","Finland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Finland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Finland","Percentage","Tenant","Foreign country","Males","18 years or over","67.6",""
"2019","Finland","Percentage","Tenant","Foreign country","Females","18 years or over","64.3",""
"2019","Finland","Percentage","Tenant","Reporting country","Males","18 years or over","28.2",""
"2019","Finland","Percentage","Tenant","Reporting country","Females","18 years or over","30.0",""
"2019","Sweden","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","50.4",""
"2019","Sweden","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","49.9",""
"2019","Sweden","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","53.5",""
"2019","Sweden","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","50.3",""
"2019","Sweden","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Sweden","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Sweden","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","19.9",""
"2019","Sweden","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","20.8",""
"2019","Sweden","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","17.0",""
"2019","Sweden","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","19.8",""
"2019","Sweden","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Sweden","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Sweden","Percentage","Owner","Foreign country","Males","18 years or over","27.9",""
"2019","Sweden","Percentage","Owner","Foreign country","Females","18 years or over","28.9",""
"2019","Sweden","Percentage","Owner","Reporting country","Males","18 years or over","68.9",""
"2019","Sweden","Percentage","Owner","Reporting country","Females","18 years or over","66.3",""
"2019","Sweden","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","49.6",""
"2019","Sweden","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","50.1",""
"2019","Sweden","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","46.5",""
"2019","Sweden","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","49.7",""
"2019","Sweden","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Sweden","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Sweden","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","80.1",""
"2019","Sweden","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","79.2",""
"2019","Sweden","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","83.0",""
"2019","Sweden","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","80.2",""
"2019","Sweden","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Sweden","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Sweden","Percentage","Tenant","Foreign country","Males","18 years or over","72.1",""
"2019","Sweden","Percentage","Tenant","Foreign country","Females","18 years or over","71.1",""
"2019","Sweden","Percentage","Tenant","Reporting country","Males","18 years or over","31.1",""
"2019","Sweden","Percentage","Tenant","Reporting country","Females","18 years or over","33.7",""
"2019","United Kingdom","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Foreign country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Foreign country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Owner","Reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Foreign country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Foreign country","Females","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Reporting country","Males","18 years or over",":",""
"2019","United Kingdom","Percentage","Tenant","Reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Foreign country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Foreign country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Owner","Reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Foreign country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Foreign country","Females","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Reporting country","Males","18 years or over",":",""
"2019","Iceland","Percentage","Tenant","Reporting country","Females","18 years or over",":",""
"2019","Norway","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","39.0",""
"2019","Norway","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","57.5",""
"2019","Norway","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","40.2",""
"2019","Norway","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","58.4",""
"2019","Norway","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Norway","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Norway","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","31.0",""
"2019","Norway","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","50.1",""
"2019","Norway","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","28.0",""
"2019","Norway","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","48.8",""
"2019","Norway","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Norway","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Norway","Percentage","Owner","Foreign country","Males","18 years or over","35.9",""
"2019","Norway","Percentage","Owner","Foreign country","Females","18 years or over","54.3",""
"2019","Norway","Percentage","Owner","Reporting country","Males","18 years or over","82.0",""
"2019","Norway","Percentage","Owner","Reporting country","Females","18 years or over","83.0",""
"2019","Norway","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","61.0",""
"2019","Norway","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","42.5",""
"2019","Norway","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","59.8",""
"2019","Norway","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","41.6",""
"2019","Norway","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Norway","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Norway","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","69.0",""
"2019","Norway","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","49.9",""
"2019","Norway","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","72.0",""
"2019","Norway","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","51.2",""
"2019","Norway","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Norway","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Norway","Percentage","Tenant","Foreign country","Males","18 years or over","64.1",""
"2019","Norway","Percentage","Tenant","Foreign country","Females","18 years or over","45.7",""
"2019","Norway","Percentage","Tenant","Reporting country","Males","18 years or over","18.0",""
"2019","Norway","Percentage","Tenant","Reporting country","Females","18 years or over","17.0",""
"2019","Switzerland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","22.8",""
"2019","Switzerland","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","25.4",""
"2019","Switzerland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","23.1",""
"2019","Switzerland","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","25.6",""
"2019","Switzerland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Switzerland","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Switzerland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","17.1",""
"2019","Switzerland","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","19.2",""
"2019","Switzerland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","16.1",""
"2019","Switzerland","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","18.7",""
"2019","Switzerland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Switzerland","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Switzerland","Percentage","Owner","Foreign country","Males","18 years or over","21.0",""
"2019","Switzerland","Percentage","Owner","Foreign country","Females","18 years or over","23.1",""
"2019","Switzerland","Percentage","Owner","Reporting country","Males","18 years or over","50.5",""
"2019","Switzerland","Percentage","Owner","Reporting country","Females","18 years or over","47.8",""
"2019","Switzerland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","77.2",""
"2019","Switzerland","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","74.6",""
"2019","Switzerland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","76.9",""
"2019","Switzerland","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","74.4",""
"2019","Switzerland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Switzerland","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Switzerland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","82.9",""
"2019","Switzerland","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","80.8",""
"2019","Switzerland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","83.9",""
"2019","Switzerland","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","81.3",""
"2019","Switzerland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Switzerland","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Switzerland","Percentage","Tenant","Foreign country","Males","18 years or over","79.0",""
"2019","Switzerland","Percentage","Tenant","Foreign country","Females","18 years or over","76.9",""
"2019","Switzerland","Percentage","Tenant","Reporting country","Males","18 years or over","49.5",""
"2019","Switzerland","Percentage","Tenant","Reporting country","Females","18 years or over","52.2",""
"2019","Montenegro","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Montenegro","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","82.7","u"
"2019","Montenegro","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Montenegro","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","84.1","u"
"2019","Montenegro","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Montenegro","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Montenegro","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","71.6",""
"2019","Montenegro","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","81.4",""
"2019","Montenegro","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","71.6",""
"2019","Montenegro","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","81.3",""
"2019","Montenegro","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Montenegro","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Montenegro","Percentage","Owner","Foreign country","Males","18 years or over","73.8",""
"2019","Montenegro","Percentage","Owner","Foreign country","Females","18 years or over","81.5",""
"2019","Montenegro","Percentage","Owner","Reporting country","Males","18 years or over","93.1",""
"2019","Montenegro","Percentage","Owner","Reporting country","Females","18 years or over","92.5",""
"2019","Montenegro","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Montenegro","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","17.3","u"
"2019","Montenegro","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Montenegro","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","15.9","u"
"2019","Montenegro","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Montenegro","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Montenegro","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","28.4",""
"2019","Montenegro","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","18.6",""
"2019","Montenegro","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","28.4",""
"2019","Montenegro","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","18.7",""
"2019","Montenegro","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Montenegro","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Montenegro","Percentage","Tenant","Foreign country","Males","18 years or over","26.2",""
"2019","Montenegro","Percentage","Tenant","Foreign country","Females","18 years or over","18.5",""
"2019","Montenegro","Percentage","Tenant","Reporting country","Males","18 years or over","6.9",""
"2019","Montenegro","Percentage","Tenant","Reporting country","Females","18 years or over","7.5",""
"2019","North Macedonia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","North Macedonia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","North Macedonia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","North Macedonia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","North Macedonia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","North Macedonia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","North Macedonia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","76.0","u"
"2019","North Macedonia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","80.4",""
"2019","North Macedonia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","76.0","u"
"2019","North Macedonia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","80.4",""
"2019","North Macedonia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","North Macedonia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","North Macedonia","Percentage","Owner","Foreign country","Males","18 years or over","75.8","u"
"2019","North Macedonia","Percentage","Owner","Foreign country","Females","18 years or over","81.7",""
"2019","North Macedonia","Percentage","Owner","Reporting country","Males","18 years or over","87.9",""
"2019","North Macedonia","Percentage","Owner","Reporting country","Females","18 years or over","87.1",""
"2019","North Macedonia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","North Macedonia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","North Macedonia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","North Macedonia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","North Macedonia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","North Macedonia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","North Macedonia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","24.0","u"
"2019","North Macedonia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","19.6",""
"2019","North Macedonia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","24.0","u"
"2019","North Macedonia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","19.6",""
"2019","North Macedonia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","North Macedonia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","North Macedonia","Percentage","Tenant","Foreign country","Males","18 years or over","24.2","u"
"2019","North Macedonia","Percentage","Tenant","Foreign country","Females","18 years or over","18.3",""
"2019","North Macedonia","Percentage","Tenant","Reporting country","Males","18 years or over","12.1",""
"2019","North Macedonia","Percentage","Tenant","Reporting country","Females","18 years or over","12.9",""
"2019","Serbia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","88.5","u"
"2019","Serbia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","77.3","u"
"2019","Serbia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","88.5","u"
"2019","Serbia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","77.3","u"
"2019","Serbia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Serbia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Serbia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","62.2","u"
"2019","Serbia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","80.5","u"
"2019","Serbia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","62.2","u"
"2019","Serbia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","80.5","u"
"2019","Serbia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Serbia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Serbia","Percentage","Owner","Foreign country","Males","18 years or over","76.6","u"
"2019","Serbia","Percentage","Owner","Foreign country","Females","18 years or over","78.7",""
"2019","Serbia","Percentage","Owner","Reporting country","Males","18 years or over","86.0",""
"2019","Serbia","Percentage","Owner","Reporting country","Females","18 years or over","84.5",""
"2019","Serbia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","11.5","u"
"2019","Serbia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","22.7","u"
"2019","Serbia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","11.5","u"
"2019","Serbia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","22.7","u"
